7.842910667333e-01 1.903686731737e+00 2.765172080331e+00 2.491893728793e+00
7.912285416291e-01 1.922621671523e+00 2.783706480576e+00 2.510484687339e+00
7.980569365984e-01 1.942875774554e+00 2.804018406168e+00 2.530769415932e+00
8.047796288001e-01 1.961088719768e+00 2.822534236668e+00 2.549254687450e+00
8.113998409437e-01 1.979411782634e+00 2.840010328869e+00 2.566843900612e+00
8.179206505662e-01 1.998237535945e+00 2.858634794588e+00 2.585505848669e+00
8.243449986223e-01 2.015715932007e+00 2.874432917679e+00 2.601527654465e+00
8.306756974491e-01 2.032034205288e+00 2.890107654810e+00 2.617293967575e+00
8.369154381581e-01 2.049295568333e+00 2.907151628234e+00 2.634386572748e+00
8.430667975042e-01 2.065934324652e+00 2.923629385016e+00 2.650870671950e+00
8.491322442741e-01 2.082928915015e+00 2.941309595331e+00 2.668474444095e+00
8.551141452358e-01 2.098539897993e+00 2.956862626430e+00 2.684050521892e+00
8.610147706828e-01 2.114577627000e+00 2.973255789921e+00 2.700405145221e+00
8.668362996079e-01 2.129480426699e+00 2.987724162530e+00 2.714916247994e+00
8.725808245333e-01 2.145009840142e+00 3.003199743573e+00 2.730390588265e+00
8.782503560269e-01 2.160018096007e+00 3.018263740369e+00 2.745445658148e+00
8.838468269263e-01 2.174946108476e+00 3.033022539474e+00 2.760237718174e+00
8.893720962956e-01 2.190163551631e+00 3.047853797077e+00 2.775122366127e+00
8.948279531316e-01 2.204865785556e+00 3.062012363572e+00 2.789347992065e+00
9.002161198421e-01 2.219453537077e+00 3.075737355958e+00 2.803194137655e+00
9.055382555096e-01 2.234782941875e+00 3.091284098084e+00 2.818720628221e+00
9.107959589585e-01 2.248635244699e+00 3.105088648190e+00 2.832547231117e+00
9.159907716380e-01 2.262130590324e+00 3.118986977427e+00 2.846395880199e+00
9.211241803349e-01 2.276392863070e+00 3.133408292228e+00 2.860804996368e+00
9.261976197283e-01 2.289533213021e+00 3.146721423896e+00 2.874093156119e+00
9.312124747963e-01 2.302677187010e+00 3.160094267373e+00 2.887448500250e+00
9.361700830855e-01 2.315928382610e+00 3.172894547543e+00 2.900309765220e+00
9.410717368524e-01 2.329794360733e+00 3.187100079243e+00 2.914467450176e+00
9.459186850856e-01 2.342945493454e+00 3.200673912464e+00 2.927988510208e+00
9.507121354156e-01 2.356016291130e+00 3.212976801960e+00 2.940394446976e+00
9.554532559216e-01 2.368770198590e+00 3.225894954119e+00 2.953288427103e+00
9.601431768392e-01 2.381430980487e+00 3.238457799845e+00 2.965862285862e+00
9.647829921784e-01 2.393996133258e+00 3.251076715083e+00 2.978470406492e+00
9.693737612549e-01 2.406727482756e+00 3.264431891870e+00 2.991742047710e+00
9.739165101421e-01 2.419451806729e+00 3.276956241473e+00 3.004291273122e+00
9.784122330471e-01 2.431733561234e+00 3.289294932878e+00 3.016621817403e+00
9.828618936176e-01 2.443974490761e+00 3.301462148967e+00 3.028800945108e+00
9.872664261807e-01 2.456016634818e+00 3.313040097327e+00 3.040434206339e+00
9.916267369210e-01 2.467977875280e+00 3.325014869844e+00 3.052411116067e+00
9.959437049995e-01 2.480086029122e+00 3.336972015161e+00 3.064388721221e+00
1.000218183618e+00 2.492145518044e+00 3.349254365450e+00 3.076636803299e+00
1.004451001029e+00 2.504022063610e+00 3.361440126385e+00 3.088777307355e+00
1.008642961504e+00 2.515814256540e+00 3.372937906207e+00 3.100317116716e+00
1.012794846243e+00 2.526546035062e+00 3.383749729613e+00 3.111109542458e+00
1.016907414256e+00 2.537850564548e+00 3.394563889424e+00 3.121999496560e+00
1.020981403191e+00 2.548819199941e+00 3.405310294987e+00 3.132773428800e+00
1.025017530131e+00 2.559960459858e+00 3.416541589250e+00 3.143990085824e+00
1.029016492347e+00 2.570624654274e+00 3.427445117779e+00 3.154863523223e+00
1.032978968027e+00 2.581255415287e+00 3.438082998931e+00 3.165502510609e+00
1.036905616961e+00 2.591932328558e+00 3.448666549228e+00 3.176095601979e+00
1.040797081204e+00 2.602597098483e+00 3.459356360646e+00 3.186785464299e+00
1.044653985705e+00 2.613233806859e+00 3.470274214482e+00 3.197658161186e+00
1.048476938907e+00 2.623450880328e+00 3.480629917749e+00 3.207992317579e+00
1.052266533328e+00 2.633478555334e+00 3.490817212500e+00 3.218154608488e+00
