 -inf -inf -inf -inf -inf -inf 
-3.010299956640e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.929687764661e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.849075572682e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.768463380704e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.687851188724e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.607238996745e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.526626804766e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.446014612788e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.365402420809e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.284790228831e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.204178036852e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.123565844872e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.042953652894e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.962341460915e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.881729268936e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.801117076958e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.720504884979e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.639892693000e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.559280501021e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.478668309042e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.398056117063e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.317443925084e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.236831733105e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.156219541127e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.075607349148e-01  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-9.949951571689e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-9.143829651901e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-8.337707732114e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-7.531585812325e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-6.725463892535e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-5.919341972747e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-5.113220052960e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-4.307098133173e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-3.500976213383e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-2.694854293595e-02  0.000000000000e+00  8.556532392884e-01  5.834255004065e-01  -inf 
-1.888732373805e-02  1.661554755718e-02  8.722368283606e-01  6.002103064093e-01 -1.608048105104e+00 
-1.082610454020e-02  1.661554755718e-02  8.722368283606e-01  6.002103064093e-01 -1.608048105104e+00 
-2.764885342300e-03  1.661554755718e-02  8.722368283606e-01  6.002103064093e-01 -1.608048105104e+00 
 5.296333855734e-03  5.499586152914e-02  9.137132115144e-01  6.413749451921e-01 -1.031107324149e+00 
 1.335755305332e-02  6.818586174616e-02  9.284143401071e-01  6.559064181802e-01 -9.283355557489e-01 
 2.141877225130e-02  6.818586174616e-02  9.284143401071e-01  6.559064181802e-01 -9.283355557489e-01 
 2.947999144919e-02  6.818586174616e-02  9.284143401071e-01  6.559064181802e-01 -9.283355557489e-01 
 3.754121064719e-02  2.137832993353e-01  1.065348801375e+00  7.930216598460e-01 -3.243027000602e-01 
 4.560242984520e-02  2.935835134961e-01  1.141072416125e+00  8.688794462371e-01 -1.718243286211e-01 
 5.366364904306e-02  2.935835134961e-01  1.141072416125e+00  8.688794462371e-01 -1.718243286211e-01 
 6.172486824070e-02  2.935835134961e-01  1.141072416125e+00  8.688794462371e-01 -1.718243286211e-01 
 6.978608743867e-02  2.935835134961e-01  1.141072416125e+00  8.688794462371e-01 -1.718243286211e-01 
 7.784730663652e-02  2.953471483336e-01  1.144574550064e+00  8.721562727483e-01 -1.667243743701e-01 
 8.590852583436e-02  3.016809492936e-01  1.157098486108e+00  8.838884578885e-01 -1.481595875364e-01 
 9.396974503221e-02  3.163897510732e-01  1.185668628600e+00  9.107310980434e-01 -1.071813442674e-01 
 1.020309642301e-01  3.253103717111e-01  1.202452187924e+00  9.265482246356e-01 -8.188496998531e-02 
 1.100921834281e-01  3.310221710418e-01  1.212742773333e+00  9.362623419035e-01 -6.666994077620e-02 
 1.181534026261e-01  3.370597263205e-01  1.223005557824e+00  9.459607035776e-01 -6.130864761468e-02 
 1.262146218239e-01  3.473300153170e-01  1.240789541326e+00  9.627953698572e-01 -5.138586419674e-02 
 1.342758410218e-01  3.556430502209e-01  1.254596675737e+00  9.758911364018e-01 -4.240304912931e-02 
 1.423370602196e-01  3.632358044837e-01  1.266992597811e+00  9.876662649263e-01 -3.435672903927e-02 
 1.503982794174e-01  3.729120029701e-01  1.281916587511e+00  1.001863462693e+00 -1.956977555800e-02 
 1.584594986154e-01  3.847117429383e-01  1.300496658697e+00  1.019573202096e+00 -9.178791802878e-03 
 1.665207178132e-01  3.949767195546e-01  1.316724230206e+00  1.035069344421e+00  1.832371466008e-03 
 1.745819370112e-01  4.087486061842e-01  1.337394242041e+00  1.054842779229e+00  1.553862620538e-02 
 1.826431562091e-01  4.292676664332e-01  1.366536288627e+00  1.082785370316e+00  3.294932344003e-02 
 1.907043754069e-01  4.562141553580e-01  1.403411229502e+00  1.118264726089e+00  5.260355330970e-02 
 1.987655946047e-01  4.708513245261e-01  1.423147843429e+00  1.137290798522e+00  6.284696885554e-02 
 2.068268138026e-01  4.739246934162e-01  1.427262899685e+00  1.141261590622e+00  6.496890878090e-02 
 2.148880330006e-01  4.768316285123e-01  1.428303649896e+00  1.142514604999e+00  7.021838799644e-02 
 2.229492521984e-01  4.842998393468e-01  1.429151893017e+00  1.144138137664e+00  8.702267677853e-02 
 2.310104713963e-01  4.933186082321e-01  1.430193615313e+00  1.146128035678e+00  1.074971589117e-01 
 2.390716905943e-01  5.052856741441e-01  1.431605711373e+00  1.148818514602e+00  1.340571789090e-01 
 2.471329097921e-01  5.154764413824e-01  1.432835520395e+00  1.151155255151e+00  1.520723875579e-01 
 2.551941289901e-01  5.285310606354e-01  1.437315638529e+00  1.156761098307e+00  1.756149037497e-01 
 2.632553481877e-01  5.368108659915e-01  1.440991826163e+00  1.161098356451e+00  1.870666981618e-01 
 2.713165673856e-01  5.407047833108e-01  1.444978711459e+00  1.165214639910e+00  1.932956741692e-01 
 2.793777865835e-01  5.443161417474e-01  1.447453375226e+00  1.167848798590e+00  1.998819264312e-01 
 2.874390057816e-01  5.477747053878e-01  1.449266322226e+00  1.169880072874e+00  2.076881377443e-01 
 2.955002249794e-01  5.552154051261e-01  1.453742961095e+00  1.174728333312e+00  2.222026476016e-01 
 3.035614441774e-01  5.650209283453e-01  1.461130496150e+00  1.182414652435e+00  2.435566932380e-01 
 3.116226633751e-01  5.826314394896e-01  1.476333990861e+00  1.197969367916e+00  2.772840535609e-01 
 3.196838825731e-01  6.037937041370e-01  1.494757621780e+00  1.216719967190e+00  3.130003663773e-01 
 3.277451017710e-01  6.367886890344e-01  1.522825358521e+00  1.245339902695e+00  3.614535001790e-01 
 3.358063209687e-01  6.787914343662e-01  1.555919658317e+00  1.279484429029e+00  4.103958426183e-01 
 3.438675401667e-01  7.137424784091e-01  1.588862595223e+00  1.312663866151e+00  4.477953069718e-01 
 3.519287593646e-01  7.387013004347e-01  1.613675944657e+00  1.337519159847e+00  4.739491047747e-01 
 3.599899785624e-01  7.564078725490e-01  1.630254387027e+00  1.354338976788e+00  4.930622296796e-01 
 3.680511977604e-01  7.692295817366e-01  1.639811898931e+00  1.364494711645e+00  5.049335579988e-01 
 3.761124169582e-01  7.885925559204e-01  1.660145355858e+00  1.384872894493e+00  5.217295196050e-01 
 3.841736361561e-01  8.161086707399e-01  1.691609877657e+00  1.415991076233e+00  5.464239506660e-01 
 3.922348553539e-01  8.481891169914e-01  1.728938687050e+00  1.452690912613e+00  5.714097195472e-01 
 4.002960745519e-01  8.781194846972e-01  1.762857450207e+00  1.486118638422e+00  5.950935491814e-01 
 4.083572937497e-01  9.116901587539e-01  1.792720403042e+00  1.516429596758e+00  6.201801896571e-01 
 4.164185129477e-01  9.375178920173e-01  1.816320314508e+00  1.540354505452e+00  6.382612903727e-01 
 4.244797321455e-01  9.603280505301e-01  1.836017665401e+00  1.560480519380e+00  6.544267419148e-01 
 4.325409513435e-01  9.815468050452e-01  1.853018337487e+00  1.578100304756e+00  6.694484849545e-01 
 4.406021705413e-01  1.000477461374e+00  1.869845829637e+00  1.595220566798e+00  6.833402739986e-01 
 4.486633897392e-01  1.021189299070e+00  1.888451952101e+00  1.614148150312e+00  6.979134310479e-01 
 4.567246089371e-01  1.044774874256e+00  1.910978050807e+00  1.636898927507e+00  7.145908071334e-01 
 4.647858281349e-01  1.063633545231e+00  1.930895323999e+00  1.656759206877e+00  7.286939593780e-01 
 4.728470473328e-01  1.081743249923e+00  1.946124666744e+00  1.672430381695e+00  7.414797812544e-01 
 4.809082665306e-01  1.102468008788e+00  1.962909915947e+00  1.689788183513e+00  7.567571945768e-01 
 4.889694857286e-01  1.122478014682e+00  1.977379279021e+00  1.705059352089e+00  7.715680739285e-01 
 4.970307049264e-01  1.142326883154e+00  1.994493399980e+00  1.722617471674e+00  7.861950369876e-01 
 5.050919241243e-01  1.161098356451e+00  2.015404674898e+00  1.743258836233e+00  8.006405375343e-01 
 5.131531433222e-01  1.179436883245e+00  2.033756249495e+00  1.761649740822e+00  8.147204329434e-01 
 5.212143625201e-01  1.196093243738e+00  2.052246226350e+00  1.779921008716e+00  8.279320272634e-01 
 5.292755817180e-01  1.216377057988e+00  2.074102869694e+00  1.801616345615e+00  8.443151008639e-01 
 5.373368009158e-01  1.236612828200e+00  2.094639953571e+00  1.822109210162e+00  8.613895188255e-01 
 5.453980201138e-01  1.256597492763e+00  2.114204425114e+00  1.841759788015e+00  8.782131300162e-01 
 5.534592393117e-01  1.274758054352e+00  2.132749157497e+00  1.860290081777e+00  8.931080238668e-01 
 5.615204585095e-01  1.294598478454e+00  2.154143630323e+00  1.881487368680e+00  9.092687542836e-01 
 5.695816777074e-01  1.314267598629e+00  2.174670970588e+00  1.901910362620e+00  9.251149764872e-01 
 5.776428969054e-01  1.335237186910e+00  2.196352653537e+00  1.923518604928e+00  9.424770111941e-01 
 5.857041161032e-01  1.356656751936e+00  2.217912668083e+00  1.945054774255e+00  9.601718869797e-01 
 5.937653353011e-01  1.378452411479e+00  2.239944251723e+00  1.967032882159e+00  9.781780779939e-01 
 6.018265544990e-01  1.400365273350e+00  2.260991241539e+00  1.988197637695e+00  9.955712392812e-01 
 6.098877736969e-01  1.420219877725e+00  2.280375226461e+00  2.007658179524e+00  1.011574360918e+00 
 6.179489928947e-01  1.441428037024e+00  2.301267650398e+00  2.028599716754e+00  1.028177412350e+00 
 6.260102120926e-01  1.465427468453e+00  2.325987216090e+00  2.053220622826e+00  1.046854258983e+00 
 6.340714312905e-01  1.489381848444e+00  2.348568680094e+00  2.076017496217e+00  1.065521464591e+00 
 6.421326504884e-01  1.513390750462e+00  2.372611227202e+00  2.100074020693e+00  1.083692462710e+00 
