-2.526626804766e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-2.446014612788e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-2.365402420809e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-2.284790228831e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-2.204178036852e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-2.123565844872e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-2.042953652894e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.962341460915e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.881729268936e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.801117076958e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.720504884979e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
