-1.720504884979e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.639892693000e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.559280501021e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.478668309042e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.398056117063e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.317443925084e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.236831733105e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.156219541127e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.075607349148e-01 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-9.949951571689e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-9.143829651901e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-8.337707732114e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-7.531585812325e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-6.725463892535e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-5.919341972747e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-5.113220052960e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-4.307098133173e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-3.500976213383e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-2.694854293595e-02 0.000000000000e+00 8.556532392884e-01 5.834255004065e-01
-1.888732373805e-02 1.661554755718e-02 8.722368283606e-01 6.002103064093e-01
-1.082610454020e-02 1.661554755718e-02 8.722368283606e-01 6.002103064093e-01
-2.764885342300e-03 1.661554755718e-02 8.722368283606e-01 6.002103064093e-01
5.296333855734e-03 5.499586152914e-02 9.137132115144e-01 6.413749451921e-01
1.335755305332e-02 6.818586174616e-02 9.284143401071e-01 6.559064181802e-01
2.141877225130e-02 6.818586174616e-02 9.284143401071e-01 6.559064181802e-01
2.947999144919e-02 6.818586174616e-02 9.284143401071e-01 6.559064181802e-01
3.754121064719e-02 2.137832993353e-01 1.065348801375e+00 7.930216598460e-01
4.560242984520e-02 2.935835134961e-01 1.141072416125e+00 8.688794462371e-01
5.366364904306e-02 2.935835134961e-01 1.141072416125e+00 8.688794462371e-01
6.172486824070e-02 2.935835134961e-01 1.141072416125e+00 8.688794462371e-01
6.978608743867e-02 2.935835134961e-01 1.141072416125e+00 8.688794462371e-01
7.784730663652e-02 2.953471483336e-01 1.144574550064e+00 8.721562727483e-01
8.590852583436e-02 3.016809492936e-01 1.157098486108e+00 8.838884578885e-01
9.396974503221e-02 3.163897510732e-01 1.185668628600e+00 9.107310980434e-01
1.020309642301e-01 3.253103717111e-01 1.202452187924e+00 9.265482246356e-01
1.100921834281e-01 3.310221710418e-01 1.212742773333e+00 9.362623419035e-01
1.181534026261e-01 3.370597263205e-01 1.223005557824e+00 9.459607035776e-01
1.262146218239e-01 3.473300153170e-01 1.240789541326e+00 9.627953698572e-01
1.342758410218e-01 3.556430502209e-01 1.254596675737e+00 9.758911364018e-01
1.423370602196e-01 3.632358044837e-01 1.266992597811e+00 9.876662649263e-01
1.503982794174e-01 3.729120029701e-01 1.281916587511e+00 1.001863462693e+00
1.584594986154e-01 3.847117429383e-01 1.300496658697e+00 1.019573202096e+00
