 -inf -inf -inf -inf -inf -inf -inf 
-3.010299956640e-01  0.000000000000e+00  8.682537502909e-01  5.949447366951e-01 -2.810013776895e-01  2.810013776896e-01 
-2.233061150172e-01  0.000000000000e+00  8.682537502909e-01  5.949447366951e-01 -4.782973574911e-02  4.782973574900e-02 
-1.574033030092e-01  0.000000000000e+00  8.682537502909e-01  5.949447366951e-01  1.498787002748e-01 -1.498787002747e-01 
-1.001959894553e-01  0.000000000000e+00  8.682537502909e-01  5.949447366951e-01  3.215006409367e-01 -3.215006409366e-01 
-4.965471901858e-02  0.000000000000e+00  8.682537502909e-01  5.949447366951e-01  4.731244522466e-01 -4.731244522467e-01 
-4.386850248122e-03  1.703333929878e-02  8.878138697315e-01  6.143698395483e-01  6.089280585581e-01 -5.918947192593e-01 
 3.660482427949e-02  1.804126328383e-01  1.051068743787e+00  7.767011839884e-01  7.319030821415e-01 -5.514904493031e-01 
 7.405892656032e-02  2.999429000228e-01  1.147438247074e+00  8.756399370042e-01  8.442653889836e-01 -5.443224889608e-01 
 1.085378280610e-01  3.314272965207e-01  1.205834500003e+00  9.304395947667e-01  9.477020934855e-01 -6.162747969648e-01 
 1.404796174207e-01  3.617278360176e-01  1.256591118413e+00  9.784087926230e-01  1.043527461564e+00 -6.817996255466e-01 
 1.702322227133e-01  4.014005407815e-01  1.319040129028e+00  1.037824750588e+00  1.132785277443e+00 -7.313847366611e-01 
 1.980765716635e-01  4.608978427565e-01  1.403820406976e+00  1.119090852422e+00  1.216318324293e+00 -7.554204815364e-01 
 2.242427618429e-01  4.778444763388e-01  1.417835584116e+00  1.133379211924e+00  1.294816894831e+00 -8.169724184921e-01 
 2.489216289782e-01  5.085297189713e-01  1.421499946956e+00  1.140350889253e+00  1.368853496237e+00 -8.603237772654e-01 
 2.722732006745e-01  5.327543789925e-01  1.434745459942e+00  1.155336037465e+00  1.438908211326e+00 -9.061538323337e-01 
 2.944329906107e-01  5.434471800817e-01  1.445162445952e+00  1.165837624690e+00  1.505387581135e+00 -9.619404010532e-01 
 3.155167631386e-01  5.865873046718e-01  1.477838478553e+00  1.199892243526e+00  1.568638898718e+00 -9.820515940464e-01 
 3.356241937511e-01  6.766936096249e-01  1.554580673229e+00  1.278181784568e+00  1.628961190555e+00 -9.522675809307e-01 
 3.548417189053e-01  7.391766319107e-01  1.618717649614e+00  1.342027688087e+00  1.686613766019e+00 -9.474371341078e-01 
 3.732447815260e-01  7.748817658188e-01  1.654918445460e+00  1.378397900948e+00  1.741822953880e+00 -9.669411880616e-01 
 3.908996197295e-01  8.369567370596e-01  1.724888816351e+00  1.447545621267e+00  1.794787468491e+00 -9.578307314311e-01 
 4.078647059271e-01  9.033613362553e-01  1.782754429969e+00  1.506505032405e+00  1.845682727084e+00 -9.423213908283e-01 
 4.241919152337e-01  9.544837171556e-01  1.829383225368e+00  1.553761698390e+00  1.894664355004e+00 -9.401806378481e-01 
 4.399274820746e-01  9.894498176667e-01  1.861764251310e+00  1.586587304672e+00  1.941871055526e+00 -9.524212378599e-01 
 4.551127894555e-01  1.036628895362e+00  1.903375007771e+00  1.629052637728e+00  1.987426977669e+00 -9.507980823066e-01 
 4.697850248380e-01  1.070776462843e+00  1.940890230698e+00  1.666424372519e+00  2.031443683816e+00 -9.606672209726e-01 
 4.839777287928e-01  1.112605001535e+00  1.978110206687e+00  1.704450814315e+00  2.074021795681e+00 -9.614167941466e-01 
