3.660482427949e-02 1.804126328383e-01 1.051068743787e+00 7.767011839884e-01
7.405892656032e-02 2.999429000228e-01 1.147438247074e+00 8.756399370042e-01
1.085378280610e-01 3.314272965207e-01 1.205834500003e+00 9.304395947667e-01
1.404796174207e-01 3.617278360176e-01 1.256591118413e+00 9.784087926230e-01
1.702322227133e-01 4.014005407815e-01 1.319040129028e+00 1.037824750588e+00
1.980765716635e-01 4.608978427565e-01 1.403820406976e+00 1.119090852422e+00
2.242427618429e-01 4.778444763388e-01 1.417835584116e+00 1.133379211924e+00
2.489216289782e-01 5.085297189713e-01 1.421499946956e+00 1.140350889253e+00
2.722732006745e-01 5.327543789925e-01 1.434745459942e+00 1.155336037465e+00
2.944329906107e-01 5.434471800817e-01 1.445162445952e+00 1.165837624690e+00
3.155167631386e-01 5.865873046718e-01 1.477838478553e+00 1.199892243526e+00
