3.660482427949e-02 1.687920203142e-01 1.005056042693e+00 7.347998295888e-01
7.405892656032e-02 3.010299956640e-01 1.139945012335e+00 8.686444383948e-01
1.085378280610e-01 3.334472744968e-01 1.202568956478e+00 9.273703630390e-01
1.404796174207e-01 3.617278360176e-01 1.250525269364e+00 9.726655922661e-01
1.702322227133e-01 4.031205211758e-01 1.317777295453e+00 1.036628895362e+00
1.980765716635e-01 4.676081055836e-01 1.409943938312e+00 1.124993020026e+00
2.242427618429e-01 4.821586954113e-01 1.419899187446e+00 1.135450699346e+00
2.489216289782e-01 5.204835327408e-01 1.424535614288e+00 1.144262773762e+00
2.722732006745e-01 5.471591213274e-01 1.444000426877e+00 1.165392726770e+00
2.944329906107e-01 5.587085705332e-01 1.450370370433e+00 1.172456974401e+00
3.155167631386e-01 5.938396610813e-01 1.476405092017e+00 1.199618067708e+00
