 -inf -inf -inf -inf -inf -inf -inf 
-3.010299956640e-01  0.000000000000e+00  8.440435968660e-01  5.728716022005e-01 -2.810013776895e-01  2.810013776896e-01 
-2.233061150172e-01  0.000000000000e+00  8.440435968660e-01  5.728716022005e-01 -4.782973574911e-02  4.782973574900e-02 
-1.574033030092e-01  0.000000000000e+00  8.440435968660e-01  5.728716022005e-01  1.498787002748e-01 -1.498787002747e-01 
-1.001959894553e-01  0.000000000000e+00  8.440435968660e-01  5.728716022005e-01  3.215006409367e-01 -3.215006409366e-01 
-4.965471901858e-02  0.000000000000e+00  8.440435968660e-01  5.728716022005e-01  4.731244522466e-01 -4.731244522467e-01 
-4.386850248122e-03  1.072386539177e-02  8.547998847780e-01  5.837653682850e-01  6.089280585581e-01 -5.982041931664e-01 
 3.660482427949e-02  1.687920203142e-01  1.005056042693e+00  7.347998295888e-01  7.319030821415e-01 -5.631110618272e-01 
 7.405892656032e-02  3.010299956640e-01  1.139945012335e+00  8.686444383948e-01  8.442653889836e-01 -5.432353933196e-01 
 1.085378280610e-01  3.334472744968e-01  1.202568956478e+00  9.273703630390e-01  9.477020934855e-01 -6.142548189887e-01 
 1.404796174207e-01  3.617278360176e-01  1.250525269364e+00  9.726655922661e-01  1.043527461564e+00 -6.817996255466e-01 
 1.702322227133e-01  4.031205211758e-01  1.317777295453e+00  1.036628895362e+00  1.132785277443e+00 -7.296647562670e-01 
 1.980765716635e-01  4.676081055836e-01  1.409943938312e+00  1.124993020026e+00  1.216318324293e+00 -7.487102187094e-01 
 2.242427618429e-01  4.821586954113e-01  1.419899187446e+00  1.135450699346e+00  1.294816894831e+00 -8.126581994197e-01 
 2.489216289782e-01  5.204835327408e-01  1.424535614288e+00  1.144262773762e+00  1.368853496237e+00 -8.483699634960e-01 
 2.722732006745e-01  5.471591213274e-01  1.444000426877e+00  1.165392726770e+00  1.438908211326e+00 -8.917490899988e-01 
 2.944329906107e-01  5.587085705332e-01  1.450370370433e+00  1.172456974401e+00  1.505387581135e+00 -9.466790106017e-01 
 3.155167631386e-01  5.938396610813e-01  1.476405092017e+00  1.199618067708e+00  1.568638898718e+00 -9.747992376371e-01 
 3.356241937511e-01  6.780629049743e-01  1.554407563125e+00  1.278181784568e+00  1.628961190555e+00 -9.508982855810e-01 
 3.548417189053e-01  7.458551951737e-01  1.611510780890e+00  1.336759833698e+00  1.686613766019e+00 -9.407585708449e-01 
 3.732447815260e-01  7.781512503836e-01  1.645908809384e+00  1.371344983082e+00  1.741822953880e+00 -9.636717034967e-01 
 3.908996197295e-01  8.397921844453e-01  1.711703491951e+00  1.436798510232e+00  1.794787468491e+00 -9.549952840456e-01 
