3.155167631386e-01 5.888317255942e-01 1.479862177973e+00 1.202079441007e+00
3.356241937511e-01 6.716355966021e-01 1.552210384204e+00 1.275541688401e+00
3.548417189053e-01 7.335984609613e-01 1.609260663896e+00 1.333144876099e+00
3.732447815260e-01 7.734207232906e-01 1.654211736601e+00 1.377852419007e+00
3.908996197295e-01 8.305886686851e-01 1.718668399375e+00 1.441459468918e+00
4.078647059271e-01 8.934843462185e-01 1.778076509111e+00 1.501333178646e+00
4.241919152337e-01 9.420080530223e-01 1.820249551159e+00 1.544316141747e+00
4.399274820746e-01 9.843022319799e-01 1.856631238650e+00 1.581608366032e+00
4.551127894555e-01 1.017867718964e+00 1.883972454597e+00 1.609914410086e+00
4.697850248380e-01 1.052693941925e+00 1.918856598042e+00 1.644881521155e+00
4.839777287928e-01 1.092194120697e+00 1.953017302884e+00 1.679881942113e+00
4.977212568007e-01 1.131618664349e+00 1.985986429172e+00 1.713868391282e+00
5.110431701928e-01 1.165095874754e+00 2.019584597973e+00 1.747489492259e+00
5.239685688935e-01 1.194930399218e+00 2.049822744290e+00 1.777752964533e+00
5.365203760603e-01 1.224014811373e+00 2.081417163819e+00 1.808987011128e+00
5.487195827324e-01 1.253701381012e+00 2.111125228687e+00 1.838786144947e+00
5.605854590454e-01 1.285107029567e+00 2.146706828046e+00 1.873814497991e+00
5.721357373509e-01 1.313234291695e+00 2.175432021093e+00 1.902465239529e+00
5.833867716091e-01 1.341038631678e+00 2.205944524453e+00 1.932625944022e+00
5.943536766501e-01 1.372267444096e+00 2.237714494393e+00 1.964330356438e+00
6.050504502805e-01 1.403034683745e+00 2.269460895809e+00 1.995942162993e+00
6.154900807098e-01 1.431524584187e+00 2.295803335878e+00 2.022572699593e+00
6.256846413658e-01 1.462472869804e+00 2.325131884155e+00 2.052097290944e+00
6.356453748339e-01 1.491221576239e+00 2.352894775041e+00 2.079994785746e+00
6.453827673838e-01 1.519893592217e+00 2.379916463840e+00 2.107209969648e+00
6.549066153235e-01 1.545987102271e+00 2.404875887302e+00 2.132339751193e+00
6.642260842321e-01 1.574609941340e+00 2.433633381639e+00 2.161023425123e+00
6.733497619694e-01 1.601842789782e+00 2.463011215383e+00 2.190107488314e+00
6.822857062310e-01 1.629103650177e+00 2.490718945936e+00 2.217720767531e+00
6.910414873090e-01 1.657199318524e+00 2.519532756888e+00 2.246412402706e+00
6.996242266268e-01 1.683001984607e+00 2.547368456251e+00 2.273973003770e+00
7.080406315382e-01 1.707910665713e+00 2.571901165368e+00 2.298569273737e+00
7.162970268198e-01 1.731427587051e+00 2.595202201957e+00 2.321908973548e+00
7.243993832240e-01 1.755417462811e+00 2.617943194078e+00 2.344814571983e+00
7.323533434177e-01 1.779018971915e+00 2.641510240716e+00 2.368351977698e+00
7.401642455877e-01 1.802191996789e+00 2.664834690919e+00 2.391667141069e+00
7.478371449604e-01 1.826334005622e+00 2.687632724688e+00 2.414647504903e+00
7.553768334537e-01 1.849572956129e+00 2.711483888198e+00 2.438399933805e+00
7.627878576520e-01 1.871251765791e+00 2.733933756814e+00 2.460732508892e+00
7.700745352724e-01 1.894260664447e+00 2.757962819279e+00 2.484598758882e+00
7.772409702728e-01 1.917216584004e+00 2.781690502004e+00 2.508240092764e+00
7.842910667333e-01 1.937868796564e+00 2.800722840205e+00 2.527475228412e+00
