3.660482427949e-02 1.673173347482e-01 1.008491797510e+00 7.383841235122e-01
7.405892656032e-02 3.085644135612e-01 1.148843639878e+00 8.779469516292e-01
1.085378280610e-01 3.374592612907e-01 1.205974120868e+00 9.314578706890e-01
1.404796174207e-01 3.765769570565e-01 1.271386403949e+00 9.932157204741e-01
1.702322227133e-01 4.158077276355e-01 1.333296605615e+00 1.052116550550e+00
1.980765716635e-01 4.792873164762e-01 1.424013077694e+00 1.139091607524e+00
2.242427618429e-01 4.941545940184e-01 1.432854131480e+00 1.148602654806e+00
2.489216289782e-01 5.269850685600e-01 1.436794936104e+00 1.156094630639e+00
2.722732006745e-01 5.446880223027e-01 1.443203668954e+00 1.164055291893e+00
2.944329906107e-01 5.622928644565e-01 1.458603330684e+00 1.179838928023e+00
3.155167631386e-01 5.960470075454e-01 1.484229990634e+00 1.206556044099e+00
