7.842910667333e-01 1.941312625361e+00 2.800056964629e+00 2.527462336554e+00
7.912285416291e-01 1.961587185875e+00 2.820334112575e+00 2.547719338539e+00
7.980569365984e-01 1.980753075842e+00 2.839133306397e+00 2.566543548453e+00
8.047796288001e-01 2.001344230412e+00 2.860114533028e+00 2.587475237384e+00
8.113998409437e-01 2.021354713081e+00 2.880225405145e+00 2.607551522378e+00
8.179206505662e-01 2.040819828421e+00 2.899002564391e+00 2.626412230492e+00
8.243449986223e-01 2.059487684274e+00 2.917294279218e+00 2.644743768588e+00
8.306756974491e-01 2.077095249955e+00 2.935158254146e+00 2.662559521540e+00
8.369154381581e-01 2.096075366085e+00 2.953849430213e+00 2.681272903527e+00
8.430667975042e-01 2.114727714372e+00 2.971999725810e+00 2.699495182990e+00
8.491322442741e-01 2.132323740041e+00 2.989234290056e+00 2.716754357433e+00
8.551141452358e-01 2.149480842503e+00 3.006568023157e+00 2.734091424117e+00
8.610147706828e-01 2.166755638665e+00 3.024082454890e+00 2.751560072449e+00
8.668362996079e-01 2.183483378629e+00 3.040496409575e+00 2.768016178531e+00
8.725808245333e-01 2.199426041594e+00 3.055997764507e+00 2.783582025201e+00
8.782503560269e-01 2.214843848048e+00 3.071432253953e+00 2.799006082879e+00
8.838468269263e-01 2.230997829134e+00 3.087105553617e+00 2.814750207135e+00
8.893720962956e-01 2.246375464004e+00 3.102754969889e+00 2.830380131615e+00
8.948279531316e-01 2.261988070187e+00 3.118374698152e+00 2.846006006532e+00
9.002161198421e-01 2.277941396994e+00 3.133998547782e+00 2.861662828341e+00
9.055382555096e-01 2.293848515731e+00 3.149308409512e+00 2.877054437215e+00
9.107959589585e-01 2.308468367307e+00 3.163544703294e+00 2.891336710367e+00
9.159907716380e-01 2.322436387706e+00 3.177137879996e+00 2.904983178574e+00
9.211241803349e-01 2.338227332855e+00 3.192493650454e+00 2.920405108679e+00
9.261976197283e-01 2.352944277742e+00 3.206534112889e+00 2.934536324111e+00
9.312124747963e-01 2.368175274549e+00 3.221477056017e+00 2.949511982346e+00
9.361700830855e-01 2.382926126599e+00 3.235953599883e+00 2.964023792840e+00
