 -inf -inf -inf -inf -inf -inf -inf 
-3.010299956640e-01  0.000000000000e+00  8.824431356857e-01  6.069185259483e-01 -2.810013776895e-01  2.810013776896e-01 
-2.233061150172e-01  0.000000000000e+00  8.824431356857e-01  6.069185259483e-01 -4.782973574911e-02  4.782973574900e-02 
-1.574033030092e-01  0.000000000000e+00  8.824431356857e-01  6.069185259483e-01  1.498787002748e-01 -1.498787002747e-01 
-1.001959894553e-01  0.000000000000e+00  8.824431356857e-01  6.069185259483e-01  3.215006409367e-01 -3.215006409366e-01 
-4.965471901858e-02  0.000000000000e+00  8.824431356857e-01  6.069185259483e-01  4.731244522466e-01 -4.731244522467e-01 
-4.386850248122e-03  1.911629044707e-02  8.975608425858e-01  6.227319651647e-01  6.089280585581e-01 -5.898117681110e-01 
 3.660482427949e-02  1.673173347482e-01  1.008491797510e+00  7.383841235122e-01  7.319030821415e-01 -5.645857473933e-01 
 7.405892656032e-02  3.085644135612e-01  1.148843639878e+00  8.779469516292e-01  8.442653889836e-01 -5.357009754225e-01 
 1.085378280610e-01  3.374592612907e-01  1.205974120868e+00  9.314578706890e-01  9.477020934855e-01 -6.102428321949e-01 
 1.404796174207e-01  3.765769570565e-01  1.271386403949e+00  9.932157204741e-01  1.043527461564e+00 -6.669505045075e-01 
 1.702322227133e-01  4.158077276355e-01  1.333296605615e+00  1.052116550550e+00  1.132785277443e+00 -7.169775498071e-01 
 1.980765716635e-01  4.792873164762e-01  1.424013077694e+00  1.139091607524e+00  1.216318324293e+00 -7.370310078167e-01 
 2.242427618429e-01  4.941545940184e-01  1.432854131480e+00  1.148602654806e+00  1.294816894831e+00 -8.006623008127e-01 
 2.489216289782e-01  5.269850685600e-01  1.436794936104e+00  1.156094630639e+00  1.368853496237e+00 -8.418684276769e-01 
 2.722732006745e-01  5.446880223027e-01  1.443203668954e+00  1.164055291893e+00  1.438908211326e+00 -8.942201890235e-01 
 2.944329906107e-01  5.622928644565e-01  1.458603330684e+00  1.179838928023e+00  1.505387581135e+00 -9.430947166783e-01 
 3.155167631386e-01  5.960470075454e-01  1.484229990634e+00  1.206556044099e+00  1.568638898718e+00 -9.725918911729e-01 
 3.356241937511e-01  6.803355134146e-01  1.551604901241e+00  1.276001989962e+00  1.628961190555e+00 -9.486256771410e-01 
 3.548417189053e-01  7.454651686707e-01  1.611399058899e+00  1.336459733849e+00  1.686613766019e+00 -9.411485973479e-01 
 3.732447815260e-01  7.788744720027e-01  1.648968670079e+00  1.373831145074e+00  1.741822953880e+00 -9.629484818776e-01 
 3.908996197295e-01  8.341026557128e-01  1.714409862083e+00  1.438067450453e+00  1.794787468491e+00 -9.606848127780e-01 
 4.078647059271e-01  9.028184680823e-01  1.783935578740e+00  1.507518555576e+00  1.845682727084e+00 -9.428642590015e-01 
 4.241919152337e-01  9.518230353159e-01  1.829863683797e+00  1.553883026644e+00  1.894664355004e+00 -9.428413196878e-01 
 4.399274820746e-01  9.951962915972e-01  1.868171717007e+00  1.592898130879e+00  1.941871055526e+00 -9.466747639291e-01 
 4.551127894555e-01  1.030397300857e+00  1.899693367904e+00  1.625106575403e+00  1.987426977669e+00 -9.570296768122e-01 
 4.697850248380e-01  1.064457989227e+00  1.933631320150e+00  1.659250468773e+00  2.031443683816e+00 -9.669856945894e-01 
 4.839777287928e-01  1.102433705681e+00  1.959361125324e+00  1.686725621075e+00  2.074021795681e+00 -9.715880899996e-01 
 4.977212568007e-01  1.137354111371e+00  1.987240474484e+00  1.715669142401e+00  2.115252379705e+00 -9.778982683339e-01 
 5.110431701928e-01  1.168792020314e+00  2.017584459938e+00  1.746244871720e+00  2.155218119881e+00 -9.864260995665e-01 
 5.239685688935e-01  1.200029266554e+00  2.051830168455e+00  1.780101191468e+00  2.193994315983e+00 -9.939650494289e-01 
 5.365203760603e-01  1.227501064971e+00  2.079359469263e+00  1.807670301230e+00  2.231649737483e+00 -1.004148672512e+00 
 5.487195827324e-01  1.254427221541e+00  2.107275024124e+00  1.835500327867e+00  2.268247357500e+00 -1.013820135959e+00 
 5.605854590454e-01  1.284656282789e+00  2.138381700991e+00  1.866494096756e+00  2.303844986438e+00 -1.019188703650e+00 
 5.721357373509e-01  1.312494707190e+00  2.165112058418e+00  1.893456594886e+00  2.338495821355e+00 -1.026001114165e+00 
 5.833867716091e-01  1.340741474990e+00  2.196001879384e+00  1.924020700474e+00  2.372248924130e+00 -1.031507449140e+00 
 5.943536766501e-01  1.370883016778e+00  2.228851180008e+00  1.956432577966e+00  2.405149639253e+00 -1.034266622475e+00 
 6.050504502805e-01  1.400796934733e+00  2.257844306968e+00  1.985516287853e+00  2.437239960144e+00 -1.036443025411e+00 
